datetime_et,open,high,low,close,volume,vwap,transactions,ret_log,rv_5m
2024-03-12 09:57:00-04:00,512.92,512.98,512.81,512.94,270686,512.902,2501,4.873983166309159e-05,0.00047683576352369235
2024-03-12 09:58:00-04:00,512.9399,513.23,512.83,513.1987,208301,513.0371,2041,0.0005042203465883688,0.0004315340585783554
2024-03-12 09:59:00-04:00,513.23,513.52,513.18,513.44,272193,513.3777,2347,0.00047007774876117736,0.00040588590300718154
2024-03-12 10:00:00-04:00,513.44,513.615,513.4207,513.51,279073,513.5034,2466,0.00013632601413515744,0.0002397214058601273
2024-03-12 10:01:00-04:00,513.5201,513.55,513.28,513.48,268253,513.3898,2522,-5.842315895687733e-05,0.00025356002516113663
2024-03-12 10:02:00-04:00,513.48,513.53,513.31,513.36,157654,513.405,1554,-0.00023372677446520385,0.000323209492880461
2024-03-12 10:03:00-04:00,513.36,513.36,513.0,513.05,247348,513.1319,2214,-0.0006040471340424958,0.00040176991266308086
2024-03-12 10:04:00-04:00,513.02,513.22,513.0,513.1,207144,513.0909,1360,9.745163970098503e-05,0.0003013453662533162
2024-03-12 10:05:00-04:00,513.09,513.14,513.01,513.135,127704,513.0792,1232,6.821049762262277e-05,0.00028737068743370535
2024-03-12 10:06:00-04:00,513.16,513.67,513.15,513.65,325378,513.4406,2549,0.0010031312167315676,0.0005954007269537968
2024-03-12 10:07:00-04:00,513.67,513.88,513.61,513.85,304091,513.7347,2324,0.00038929440880952626,0.0005819806922558313
2024-03-12 10:08:00-04:00,513.84,513.92,513.775,513.9012,319312,513.8427,2994,9.963500902188116e-05,0.00039758333909841186
2024-03-12 10:09:00-04:00,513.91,513.96,513.49,513.535,247278,513.6915,3451,-0.0007128423458446775,0.0006198627433081298
2024-03-12 10:10:00-04:00,513.535,513.83,513.535,513.83,223677,513.6509,3319,0.000574284714989659,0.0006401762603817223
2024-03-12 10:11:00-04:00,513.83,513.85,513.57,513.66,211311,513.7046,3304,-0.00033090346679998106,0.0005265087171394676
2024-03-12 10:12:00-04:00,513.64,513.76,513.63,513.69,162832,513.6902,2917,5.840268654022651e-05,0.00048512507407472383
2024-03-12 10:13:00-04:00,513.685,513.69,513.43,513.4988,176633,513.5549,2965,-0.00037227820670970857,0.0004916103471911251
2024-03-12 10:14:00-04:00,513.5,513.58,513.45,513.52,160312,513.5123,2660,4.128454124252556e-05,0.0003817183997624321
2024-03-12 10:15:00-04:00,513.5177,513.9,513.42,513.87,183615,513.6902,2994,0.0006813381744805724,0.00042314691108858034
2024-03-12 10:16:00-04:00,513.86,513.8889,513.73,513.79,131205,513.8143,2828,-0.0001556935176258989,0.00039349755303699557
2024-03-12 10:17:00-04:00,513.795,513.96,513.7,513.7401,94894,513.8599,2557,-9.712610859580195e-05,0.00039883860031035816
2024-03-12 10:18:00-04:00,513.74,513.745,513.51,513.66,120970,513.6218,2617,-0.0001559275693319151,0.0003550386993685474
2024-03-12 10:19:00-04:00,513.665,513.81,513.65,513.74,100391,513.7367,2292,0.0001557329183601297,0.00035699073410506364
2024-03-12 10:20:00-04:00,513.76,513.83,513.63,513.6397,82160,513.7404,2015,-0.00019525400456821274,0.00014157624884988322
2024-03-12 10:21:00-04:00,513.64,513.84,513.605,513.83,96968,513.7517,1658,0.0003704245530080641,0.00024089727455667704
2024-03-12 10:22:00-04:00,513.83,514.16,513.79,514.15,182666,514.0028,2046,0.0006225802259498536,0.00034795531618778103
2024-03-12 10:23:00-04:00,514.14,514.47,514.12,514.44,180619,514.2927,1896,0.00056387872268715,0.0003334212160762341
2024-03-12 10:24:00-04:00,514.44,514.72,514.33,514.69,281511,514.492,2355,0.0004858472786093415,0.000329513777483711
2024-03-12 10:25:00-04:00,514.69,514.84,514.665,514.72,242892,514.7464,2194,5.8285814220404575e-05,0.00022325454605338633
2024-03-12 10:26:00-04:00,514.72,514.87,514.654,514.83,230567,514.779,2012,0.00021368559160528378,0.00024219237967025383
2024-03-12 10:27:00-04:00,514.82,514.82,514.61,514.645,203779,514.7065,1954,-0.00035940649746990516,0.00036981002950641195
2024-03-12 10:28:00-04:00,514.66,514.96,514.655,514.94,192313,514.8324,1671,0.0005730464372977195,0.0003721274057105306
2024-03-12 10:29:00-04:00,514.93,515.11,514.89,515.03,229357,515.0241,2396,0.00017476237216484947,0.00033538679729897935
2024-03-12 10:30:00-04:00,515.06,515.46,515.052,515.39,245597,515.3282,2378,0.0006987442298234114,0.0004133912551538727
2024-03-12 10:31:00-04:00,515.39,515.53,515.32,515.51,250975,515.4243,2245,0.00023280628682087467,0.00041294197787866525
2024-03-12 10:32:00-04:00,515.51,515.52,515.33,515.38,238504,515.4063,2046,-0.00025220925741642475,0.0003733712688909836
2024-03-12 10:33:00-04:00,515.37,515.48,515.19,515.2,238044,515.3396,2017,-0.00034931786339775783,0.00042061113202124934
2024-03-12 10:34:00-04:00,515.2,515.53,515.2,515.525,167090,515.3482,1648,0.0006306240961855281,0.0004850754516095363
2024-03-12 10:35:00-04:00,515.525,515.565,515.4,515.4101,180931,515.5072,1666,-0.00022290443011474537,0.00041439721291067845
2024-03-12 10:36:00-04:00,515.41,515.71,515.3987,515.54,165628,515.5913,1643,0.0002520005588770857,0.0004170829081461297
2024-03-12 10:37:00-04:00,515.535,515.63,515.52,515.59,142388,515.5662,1419,9.698098210542128e-05,0.0003902286061305186
2024-03-12 10:38:00-04:00,515.58,515.74,515.56,515.74,119938,515.623,1248,0.0002908865272175376,0.0003104068651531524
2024-03-12 10:39:00-04:00,515.7378,515.76,515.45,515.46,184559,515.6147,1741,-0.0005430566463946462,0.00035317898475505734
2024-03-12 10:40:00-04:00,515.455,515.645,515.44,515.6102,148693,515.5345,1657,0.0002913477686821153,0.00035608464455752503
2024-03-12 10:41:00-04:00,515.61,515.77,515.585,515.64,141929,515.6759,1492,5.77939282013773e-05,0.00034264812313862606
2024-03-12 10:42:00-04:00,515.6301,515.67,515.545,515.6,164197,515.624,1676,-7.757650987194609e-05,0.00034412644279237036
2024-03-12 10:43:00-04:00,515.605,515.66,515.52,515.62,121641,515.5886,1367,3.878900720089007e-05,0.00030815044919633473
2024-03-12 10:44:00-04:00,515.63,515.8,515.5799,515.77,156517,515.6916,1615,0.00029086960520707805,0.00016436048662328207
2024-03-12 10:45:00-04:00,515.7677,515.89,515.567,515.59,230533,515.7586,1980,-0.000349053680242406,0.00023291600491401874
2024-03-12 10:46:00-04:00,515.6,515.63,515.49,515.55,256348,515.5428,2361,-7.758403324498175e-05,0.00023124210842711358
2024-03-12 10:47:00-04:00,515.56,515.99,515.5451,515.99,172235,515.753,1611,0.0008530934848574034,0.00045480604928178816
2024-03-12 10:48:00-04:00,515.99,516.11,515.99,516.042,478084,513.4805,2253,0.00010077206916836445,0.0004518101644557755
2024-03-12 10:49:00-04:00,516.05,516.16,516.01,516.13,311493,516.0774,1998,0.00017051421703584424,0.0004465107949886854
2024-03-12 10:50:00-04:00,516.13,516.22,516.02,516.0501,238955,516.1061,2191,-0.00015481794341809518,0.0003993311917195799
2024-03-12 10:51:00-04:00,516.06,516.44,516.06,516.43,523286,513.8366,2325,0.0007358979938585364,0.0004332419688983372
2024-03-12 10:52:00-04:00,516.43,516.485,516.34,516.4104,204732,516.4099,1897,-3.795358896141465e-05,0.0003440680932977898
2024-03-12 10:53:00-04:00,516.42,516.43,516.3,516.345,143473,516.3412,1311,-0.0001266514802784613,0.0003684967298983483
2024-03-12 10:54:00-04:00,516.3496,516.43,516.32,516.36,122168,516.3755,1339,2.9049922293467034e-05,0.0003688295457930349
2024-03-12 10:55:00-04:00,516.37,516.41,516.09,516.12,280871,516.2083,2300,-0.0004649000548626603,0.0004394126587701258
2024-03-12 10:56:00-04:00,516.12,516.19,516.03,516.1,283048,516.1106,2305,-3.875142896436756e-05,0.00019636807355714132
2024-03-12 10:57:00-04:00,516.1,516.23,516.03,516.045,204772,516.1185,1911,-0.00010657417330328656,0.00019083527636666492
2024-03-12 10:58:00-04:00,516.05,516.1001,515.74,515.76,328350,515.8886,2869,-0.0005524299790131693,0.0002636295627753213
2024-03-12 10:59:00-04:00,515.76,515.95,515.56,515.94,258652,515.7364,2381,0.0003489386484956114,0.0003617671155600144
2024-03-12 11:00:00-04:00,515.93,516.09,515.78,515.82,176991,515.9468,1644,-0.00023261223645221207,0.00032645568863467816
2024-03-12 11:01:00-04:00,515.82,515.93,515.66,515.84,186921,515.806,1741,3.877246380046273e-05,0.000332837335460877
2024-03-12 11:02:00-04:00,515.84,516.05,515.755,516.015,207668,515.865,1989,0.00033919494827827634,0.0003863049537150962
2024-03-12 11:03:00-04:00,516.02,516.105,515.89,515.8907,161342,516.0133,1623,-0.00024091348773591648,0.00029052630666066506
2024-03-12 11:04:00-04:00,515.92,515.94,515.5,515.5175,168223,515.7193,1732,-0.0007236708342777121,0.00039312099776443336
2024-03-12 11:05:00-04:00,515.5112,515.6985,515.47,515.58,140568,515.5709,1529,0.00012123004871344989,0.0004091683762326639
2024-03-12 11:06:00-04:00,515.59,515.67,515.42,515.5199,138387,515.5304,1538,-0.00011657454349123242,0.0004024972793983155
2024-03-12 11:07:00-04:00,515.515,515.845,515.48,515.7851,114885,515.6925,1154,0.0005142998547391642,0.00045684035506928156
2024-03-12 11:08:00-04:00,515.78,516.11,515.78,516.105,84592,515.9448,1034,0.0006200272882708191,0.0005400063017013343
2024-03-12 11:09:00-04:00,516.105,516.205,516.02,516.0213,93610,516.1414,916,-0.00016218945333257295,0.00035801709363461886
2024-03-12 11:10:00-04:00,516.02,516.21,516.02,516.14,105930,516.1405,949,0.00023000281162133263,0.0003556837870044499
2024-03-12 11:11:00-04:00,516.145,516.26,516.1,516.2399,101090,516.1641,975,0.0001935334082183715,0.00030660191562777595
2024-03-12 11:12:00-04:00,516.23,516.36,516.1899,516.32,132373,516.2808,1233,0.00015514838443930756,0.0002785188495493024
2024-03-12 11:13:00-04:00,516.3,516.3642,516.16,516.2301,127670,516.2355,1087,-0.0001741319868688862,0.00019956633083222653
2024-03-12 11:14:00-04:00,516.24,516.2402,516.115,516.19,132909,516.1726,1076,-7.768155621956652e-05,0.0001798714329342584
2024-03-12 11:15:00-04:00,516.1901,516.44,516.18,516.4391,120773,516.3359,1341,0.00048245784441292017,0.0002566731390894766
2024-03-12 11:16:00-04:00,516.435,516.535,516.34,516.375,173284,516.4418,1428,-0.0001241268880480817,0.0002715265420980744
2024-03-12 11:17:00-04:00,516.365,516.45,516.3301,516.4,82185,516.3978,878,4.841325555915432e-05,0.0002655525229989026
2024-03-12 11:18:00-04:00,516.4,516.415,516.32,516.38,71869,516.3752,896,-3.873041693758239e-05,0.00024555692155041965
2024-03-12 11:19:00-04:00,516.36,516.42,516.24,516.29,88530,516.3496,1014,-0.00017430544167673645,0.0002621520294847003
2024-03-12 11:20:00-04:00,516.29,516.395,516.22,516.23,115902,516.2894,1266,-0.00011622050917647897,8.709309153507005e-05
2024-03-12 11:21:00-04:00,516.23,516.265,516.07,516.0999,136069,516.1897,1627,-0.00025205121093296867,0.0001166919269507507
2024-03-12 11:22:00-04:00,516.095,516.2,516.04,516.1601,116845,516.1288,1413,0.00011663728143762597,0.00014083679407869354
2024-03-12 11:23:00-04:00,516.1502,516.36,516.09,516.32,131515,516.2228,1427,0.00030973962845060043,0.00023144210930045906
2024-03-12 11:24:00-04:00,516.3212,516.38,516.24,516.33,96513,516.3146,1029,1.9367646347134837e-05,0.00021549629358613064
2024-03-12 11:25:00-04:00,516.33,516.38,516.23,516.26,89025,516.288,1023,-0.0001355814023131785,0.00021860622622725626
2024-03-12 11:26:00-04:00,516.28,516.29,516.145,516.17,111663,516.2219,1114,-0.00017434596094201282,0.00019685500206186097
2024-03-12 11:27:00-04:00,516.18,516.21,516.08,516.1001,90699,516.1467,1095,-0.00013542967118240767,0.00020045633465985406
2024-03-12 11:28:00-04:00,516.11,516.205,516.11,516.195,61555,516.1485,817,0.00018386215388943583,0.00014964566852743977
2024-03-12 11:29:00-04:00,516.19,516.22,516.12,516.18,97087,516.173,1037,-2.9059208139337045e-05,0.00014567551279000043
2024-03-12 11:30:00-04:00,516.18,516.2,515.82,515.89,239926,515.9978,2200,-0.0005619774000447109,0.00027221432365953695
2024-03-12 11:31:00-04:00,515.88,516.1,515.87,516.07,128244,515.9845,1227,0.00034885073418600143,0.000347490389299795
2024-03-12 11:32:00-04:00,516.07,516.07,515.91,515.99,141787,515.9584,1439,-0.00015502974664283187,0.0003489611167819562
2024-03-12 11:33:00-04:00,516.0,516.13,515.98,516.02,79282,516.0711,984,5.813897153750247e-05,0.00033270844520501475
2024-03-12 11:34:00-04:00,516.02,516.17,516.02,516.13,353405,512.5298,876,0.00021314731466670622,0.00035654060383585987
2024-03-12 11:35:00-04:00,516.12,516.12,515.895,515.92,83592,516.006,941,-0.0004069570328919525,0.0002997835516523673
2024-03-12 11:36:00-04:00,515.915,516.18,515.9,516.12,160431,516.0969,1355,0.0003875818815233245,0.00031096731377065843
2024-03-12 11:37:00-04:00,516.13,516.3,516.13,516.24,121205,516.2212,1290,0.0002324770439390278,0.0003048626140074242
2024-03-12 11:38:00-04:00,516.23,516.25,516.065,516.22,107679,516.1822,1152,-3.8742421018866935e-05,0.0003109581034990897
2024-03-12 11:39:00-04:00,516.22,516.29,516.175,516.19,103109,516.2295,1087,-5.81164460022876e-05,0.0003049816903309854
2024-03-12 11:40:00-04:00,516.18,516.205,515.65,515.72,180504,515.905,1708,-0.0009109322179261525,0.0005022136117933815
2024-03-12 11:41:00-04:00,515.72,515.78,515.4175,515.57,185678,515.6007,1993,-0.0002908978096520798,0.00043185112355402256
2024-03-12 11:42:00-04:00,515.57,515.77,515.47,515.66,133849,515.6464,1397,0.00017454884017809036,0.00041744061344556213
2024-03-12 11:43:00-04:00,515.6187,515.86,515.6187,515.77,76352,515.7524,848,0.00021329610427667234,0.0004587065709412165
2024-03-12 11:44:00-04:00,515.76,515.85,515.6399,515.65,52555,515.7652,648,-0.00023268891536165626,0.0004542632514672998
2024-03-12 11:45:00-04:00,515.64,515.68,515.42,515.64,161079,515.5437,1347,-1.9393187174365778e-05,0.00022928743792766793
2024-03-12 11:46:00-04:00,515.65,515.67,515.18,515.21,245022,515.374,2477,-0.0008342630352418112,0.0004268773420739528
2024-03-12 11:47:00-04:00,515.22,515.54,515.21,515.4063,104122,515.4259,1193,0.0003809371196119571,0.00047241097813539493
2024-03-12 11:48:00-04:00,515.41,515.49,515.35,515.425,67168,515.4325,861,3.628139735756264e-05,0.00044927674683023695
2024-03-12 11:49:00-04:00,515.46,515.61,515.42,515.49,112773,515.5186,1113,0.0001261015701317092,0.0004581048567700872
2024-03-12 11:50:00-04:00,515.495,515.735,515.49,515.6901,105611,515.6177,1201,0.00038809903820258285,0.0005017616090185594
2024-03-12 11:51:00-04:00,515.6901,515.872,515.67,515.81,98430,515.7861,1112,0.00023247695378803002,0.0001549730749141697
2024-03-12 11:52:00-04:00,515.82,515.97,515.82,515.87,119725,515.9133,968,0.0001163151366077031,0.00013571548760685768
2024-03-12 11:53:00-04:00,515.87,516.0,515.81,515.9883,81319,515.8975,865,0.00022929505052804444,0.00010960717272478946
2024-03-12 11:54:00-04:00,515.97,516.06,515.96,516.0,54598,516.0149,768,2.2674675673073352e-05,0.00013758343975839042
2024-03-12 11:55:00-04:00,516.0,516.03,515.87,515.906,99347,515.9459,989,-0.0001821871377041262,0.00017234870680031146
2024-03-12 11:56:00-04:00,515.89,516.03,515.861,515.98,69703,515.9789,776,0.00014342669660560858,0.00015705546286337983
2024-03-12 11:57:00-04:00,515.97,516.065,515.945,515.98,90386,515.9928,868,0.0,0.00015633465043518255
2024-03-12 11:58:00-04:00,515.985,516.0099,515.76,515.8,125695,515.8487,1297,-0.000348911593220258,0.0001932434972261213
2024-03-12 11:59:00-04:00,515.81,515.88,515.77,515.88,90160,515.8289,866,0.0001550868489461621,0.0002172184541841483
2024-03-12 12:00:00-04:00,515.87,515.955,515.595,515.6,122365,515.7754,1401,-0.000542909231158184,0.00031253406844445486
2024-03-12 12:01:00-04:00,515.59,515.69,515.42,515.43,119599,515.5591,1404,-0.0003297673230466813,0.00028363847909541016
2024-03-12 12:02:00-04:00,515.42,515.42,515.23,515.25,147355,515.3226,1580,-0.0003492839714169804,0.00025999897010548184
2024-03-12 12:03:00-04:00,515.26,515.4,515.25,515.38,105365,515.3468,1029,0.000252272882973692,0.0003465814698216301
2024-03-12 12:04:00-04:00,515.38,515.42,515.2,515.2,71965,515.3094,878,-0.00034931786339775783,0.00030133274195302264
2024-03-12 12:05:00-04:00,515.2,515.395,515.17,515.365,96120,515.2735,968,0.0003202127015953238,0.0003454636612562272
2024-03-12 12:06:00-04:00,515.37,515.55,515.27,515.54,129046,515.4666,1174,0.00033950752335254464,0.00035929035453577564
2024-03-12 12:07:00-04:00,515.54,515.64,515.42,515.53,57462,515.5355,731,-1.9397325109693497e-05,0.0002936035535060041
2024-03-12 12:08:00-04:00,515.52,515.71,515.519,515.565,40013,515.6284,651,6.788899182641472e-05,0.0002824219755491005
2024-03-12 12:09:00-04:00,515.57,515.58,515.3,515.34,107000,515.4036,1207,-0.0004365096756204778,0.00031565922375966204
2024-03-12 12:10:00-04:00,515.35,515.56,515.35,515.485,312292,512.0032,631,0.00028132806432967783,0.00030785382145497226
2024-03-12 12:11:00-04:00,515.48,515.5499,515.435,515.44,320623,512.1506,506,-8.730024013114956e-05,0.0002620907484522095
2024-03-12 12:12:00-04:00,515.43,515.69,515.405,515.59,100361,515.5852,1015,0.0002909711668106496,0.0003016089611007271
2024-03-12 12:13:00-04:00,515.59,515.74,515.59,515.64,57396,515.6594,655,9.697157770638398e-05,0.0003029618132416795
2024-03-12 12:14:00-04:00,515.64,515.72,515.62,515.7,34385,515.6712,467,0.0001163534820092238,0.00015559671856757635
2024-03-12 12:15:00-04:00,515.696,515.71,515.63,515.635,35772,515.6541,523,-0.00012605021663336657,0.00016895705107031623
2024-03-12 12:16:00-04:00,515.63,515.66,515.47,515.57,74732,515.5711,853,-0.00012606610729459788,0.00017795239492664886
2024-03-12 12:17:00-04:00,515.59,515.59,515.41,515.46,48427,515.4666,641,-0.00021337885496475195,0.00014793201320638418
2024-03-12 12:18:00-04:00,515.46,515.475,515.24,515.29,53693,515.3581,729,-0.0003298569033063359,0.0001638961148794913
2024-03-12 12:19:00-04:00,515.3,515.37,515.23,515.26,43387,515.303,655,-5.822133813726538e-05,0.00010462987188204186
2024-03-12 12:20:00-04:00,515.27,515.305,515.19,515.2497,102201,515.2615,732,-1.999010780817656e-05,0.00012476264891859203
2024-03-12 12:21:00-04:00,515.25,515.32,515.23,515.29,57883,515.2848,679,7.821144594544194e-05,0.00016218928254788662
2024-03-12 12:22:00-04:00,515.3,515.48,515.22,515.22,83473,515.3682,976,-0.00013585506226565514,0.00015312658695358592
2024-03-12 12:23:00-04:00,515.22,515.255,515.1,515.16,74825,515.1722,969,-0.00011646188797875823,8.543061441925396e-05
2024-03-12 12:24:00-04:00,515.16,515.17,515.01,515.055,92290,515.0686,972,-0.00020384094652836637,0.00011001935571035289
2024-03-12 12:25:00-04:00,515.06,515.165,514.97,515.1187,113940,515.0851,1253,0.0001236684650001152,0.00014322234591139418
2024-03-12 12:26:00-04:00,515.12,515.17,514.94,515.005,88674,515.034,981,-0.00022075018847100836,0.00013818540103820512
2024-03-12 12:27:00-04:00,515.0,515.13,514.99,515.1,64878,515.0803,702,0.00018444721706956102,0.00018861856530139813
2024-03-12 12:28:00-04:00,515.12,515.14,514.96,515.0887,105028,515.0617,1024,-2.1937728496901343e-05,0.00018455762276646284
2024-03-12 12:29:00-04:00,515.085,515.12,515.01,515.09,74643,515.0577,731,2.523833972034595e-06,0.00015621256394442106
2024-03-12 12:30:00-04:00,515.095,515.14,515.005,515.005,55022,515.0656,759,-0.00016503332254469427,0.0001586891014471031
2024-03-12 12:31:00-04:00,515.0,515.1933,514.94,515.035,183376,515.1116,1008,5.8250165058559844e-05,0.00012694375968105612
2024-03-12 12:32:00-04:00,515.035,515.07,514.96,515.04,51068,514.9988,661,9.708030969335368e-06,8.4405302572859e-05
2024-03-12 12:33:00-04:00,515.03,515.03,514.89,514.9596,62585,514.9422,704,-0.00015611656579928024,0.00010312032044935649
2024-03-12 12:34:00-04:00,514.96,515.08,514.91,515.08,57255,514.9796,723,0.00023377742088381837,0.0001655839718917507
2024-03-12 12:35:00-04:00,515.08,515.17,515.03,515.1699,90239,515.1028,998,0.0001745207647738667,0.00015204537909848886
2024-03-12 12:36:00-04:00,515.16,515.1699,514.87,514.88,79184,514.9695,739,-0.0005628853663379729,0.00031949032040147035
2024-03-12 12:37:00-04:00,514.88,514.9,514.47,514.66,198347,514.6653,2213,-0.0004273753391785817,0.0003535601896451127
2024-03-12 12:38:00-04:00,514.68,514.68,514.35,514.66,168961,514.5041,1468,0.0,0.00035946589585233546
2024-03-12 12:39:00-04:00,514.66,514.68,514.5,514.55,71534,514.5952,738,-0.000213756182739111,0.0003015237824447192
2024-03-12 12:40:00-04:00,514.55,514.6,514.42,514.445,96581,514.5088,1044,-0.00020408262501714347,0.0002181067352311134
2024-03-12 12:41:00-04:00,514.44,514.5099,514.32,514.5,100582,514.402,1050,0.00010690561702020318,0.00020760540570552308
2024-03-12 12:42:00-04:00,514.51,514.5401,514.43,514.4416,57997,514.4782,698,-0.00011351470299736377,0.00013749965394609733
2024-03-12 12:43:00-04:00,514.44,514.445,514.21,514.2487,83261,514.2853,889,-0.00037503999456589554,0.0001764048206942354
2024-03-12 12:44:00-04:00,514.24,514.3299,514.2,514.2601,74529,514.2782,809,2.2168016453605333e-05,0.00018946617687764472
2024-03-12 12:45:00-04:00,514.27,514.27,513.55,513.865,559614,513.7927,5561,-0.0007685835497053262,0.00035414528640198307
2024-03-12 12:46:00-04:00,513.865,513.95,513.67,513.75,205539,513.8247,1934,-0.00022381923284431338,0.0003038232990925956
2024-03-12 12:47:00-04:00,513.73,513.98,513.69,513.94,192526,513.8768,1762,0.0003697613135571487,0.0004267201284955945
2024-03-12 12:48:00-04:00,513.95,513.98,513.82,513.915,114933,513.9077,1225,-4.864499371048936e-05,0.00041717081507054856
2024-03-12 12:49:00-04:00,513.91,514.14,513.81,514.05,147733,514.052,1436,0.0002626548584361288,0.0004515243911861847
2024-03-12 12:50:00-04:00,514.06,514.15,513.97,514.14,60657,514.0541,747,0.00017506492035490595,0.00024060938524396477
2024-03-12 12:51:00-04:00,514.1402,514.425,514.135,514.23,153380,514.3171,1568,0.00017503427799248072,0.00015406109812217696
2024-03-12 12:52:00-04:00,514.24,514.32,514.1501,514.31,333265,511.9275,870,0.00015556030910079954,0.00011538288824922835
2024-03-12 12:53:00-04:00,514.3,514.47,514.23,514.28,239101,514.3489,2435,-5.833228012797065e-05,0.00011943518297051126
2024-03-12 12:54:00-04:00,514.29,514.48,514.29,514.4375,89995,514.4038,957,0.00030620651681534383,0.00013142126893474614
2024-03-12 12:55:00-04:00,514.44,514.509,514.37,514.5,90615,514.4351,853,0.00012148454124094599,0.00013112269559891976
2024-03-12 12:56:00-04:00,514.49,514.49,514.08,514.13,192680,514.232,1923,-0.0007194035094393314,0.0004019014682278327
2024-03-12 12:57:00-04:00,514.13,514.28,514.0708,514.22,107573,514.1751,996,0.00017503768216986515,0.00040434443415077474
2024-03-12 12:58:00-04:00,514.2,514.33,514.0477,514.33,70179,514.1958,714,0.0002138933458155634,0.0004184974902345858
2024-03-12 12:59:00-04:00,514.34,514.4699,514.34,514.4,65724,514.4117,542,0.0001360901307592144,0.0003956469898416869
2024-03-12 13:00:00-04:00,514.41,514.57,514.33,514.57,90846,514.4473,1004,0.0003304275179001337,0.0004236540964421656
2024-03-12 13:01:00-04:00,514.58,514.6612,514.14,514.18,198137,514.4212,1777,-0.0007582017374154759,0.0004407578425340919
2024-03-12 13:02:00-04:00,514.185,514.26,513.78,513.83,216284,514.0336,1942,-0.0006809272546446365,0.0005236540920363524
2024-03-12 13:03:00-04:00,513.835,514.25,513.835,514.03,88135,514.0466,1035,0.00038915806145567444,0.0005589264529808168
2024-03-12 13:04:00-04:00,514.0204,514.14,514.005,514.06,49236,514.0734,594,5.8360649376254514e-05,0.0005511650338624773
2024-03-12 13:05:00-04:00,514.07,514.22,513.82,513.86,75202,514.0359,898,-0.0003891353461824565,0.0004907943518050872
2024-03-12 13:06:00-04:00,513.88,514.05,513.79,514.05,102786,513.8853,970,0.00036968217482868937,0.0004727090296748784
2024-03-12 13:07:00-04:00,514.06,514.17,513.9,513.9,85085,514.0794,917,-0.00029184299054385576,0.00036207810096307747
2024-03-12 13:08:00-04:00,513.9,513.985,513.67,513.7,131439,513.8078,1222,-0.0003892565249614677,0.0003338068469128569
2024-03-12 13:09:00-04:00,513.71,513.91,513.62,513.82,141268,513.7812,1561,0.0002335720969819377,0.00036596651199713757
2024-03-12 13:10:00-04:00,513.83,513.83,513.7,513.73,61232,513.7456,713,-0.00017517395791966095,0.00033383977462451666
2024-03-12 13:11:00-04:00,513.735,513.9399,513.68,513.87,77717,513.849,785,0.0002724795657185197,0.0003048150520271087
2024-03-12 13:12:00-04:00,513.87,514.05,513.82,513.97,81545,513.9706,1094,0.00019458281505979613,0.0002937514945721112
2024-03-12 13:13:00-04:00,513.95,514.3,513.92,514.2006,93262,514.1248,1167,0.00044856369918910843,0.00022848095218828317
2024-03-12 13:14:00-04:00,514.21,514.29,514.12,514.2899,88669,514.2274,910,0.0001736525524043131,0.00022750858840915635
2024-03-12 13:15:00-04:00,514.29,514.32,514.18,514.25,71443,514.2489,856,-7.758571158955618e-05,0.00019025457700683408
2024-03-12 13:16:00-04:00,514.25,514.535,514.1901,514.51,91327,514.3704,1050,0.0005054628981211451,0.00023499763938962973
2024-03-12 13:17:00-04:00,514.51,514.55,514.38,514.51,77607,514.469,933,0.0,0.0002609298945349075
2024-03-12 13:18:00-04:00,514.52,514.84,514.47,514.8,125525,514.7019,1469,0.000563484290784011,0.00029057292589293725
2024-03-12 13:19:00-04:00,514.79,515.0299,514.79,514.9987,135170,514.9172,1568,0.00038590066673371837,0.00029520160563566817
2024-03-12 13:20:00-04:00,514.98,515.21,514.98,515.15,91914,515.0839,1143,0.00029374400237180964,0.0002217529332793999
2024-03-12 13:21:00-04:00,515.17,515.41,515.16,515.36,131929,515.2844,1444,0.00040756519181162076,0.00020848894368746332
2024-03-12 13:22:00-04:00,515.3501,515.3701,515.1906,515.25,132141,515.2809,1248,-0.00021346581232073447,0.00029634076169919967
2024-03-12 13:23:00-04:00,515.24,515.26,515.13,515.2,123301,515.1926,1174,-9.704498042406584e-05,0.00028967539671444274
2024-03-12 13:24:00-04:00,515.2,515.32,515.16,515.24,80721,515.2356,879,7.76367377426368e-05,0.0002595772875679198
2024-03-12 13:25:00-04:00,515.24,515.43,515.24,515.35,131653,515.3149,1279,0.000213469954914558,0.00024625080959489584
2024-03-12 13:26:00-04:00,515.37,515.37,515.06,515.09,97896,515.1584,1042,-0.0005046388057863282,0.0002767301920733856
2024-03-12 13:27:00-04:00,515.0996,515.28,515.0901,515.0901,36228,515.1841,563,1.9414081009472284e-07,0.000272216577126306
2024-03-12 13:28:00-04:00,515.09,515.13,514.89,515.01,107401,514.9707,1107,-0.0001555188668778129,0.0002753326583812512
2024-03-12 13:29:00-04:00,515.03,515.05,514.79,514.9183,66826,514.9232,854,-0.00017807064868957667,0.00026368018656124244
2024-03-12 13:30:00-04:00,514.9299,515.11,514.89,515.09,45493,515.0174,766,0.00033339537475729486,0.00030445691276609924
2024-03-12 13:31:00-04:00,515.1,515.16,515.04,515.12,35240,515.1171,715,5.8240552912813826e-05,0.00020601053194118952
2024-03-12 13:32:00-04:00,515.14,515.15,515.05,515.121,20698,515.1139,455,1.941293348295403e-06,0.00020598772745702594
